Shimmer_3B52_TimestampSync_FormattedUnix_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,Shimmer_3B52_GSR_Skin_Conductance_CAL,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A13_CAL,time
2023/06/29 14:08:43,4.945652174,-6.608695652,2.554347826,2.822262118,-10.27887493,0.1460203471,1,9.161338081,109.1543605,19.11450382,-160.2290076,47.4351145,-0.1184407796,0.7286356822,0.1169415292,1582.417582,523
2023/06/29 14:08:43,5.043478261,-6.369565217,3.032608696,2.910831837,-9.493716338,0.8809096349,1,9.22260086,108.4292831,9.740458015,-148.6717557,65.20610687,-0.01649175412,0.7766116942,0.1979010495,1512.820513,523
2023/06/29 14:08:43,5.445652174,-6.652173913,3.5,4.16277678,-9.302214243,1.620586475,1,9.248127018,108.1300028,-13.98473282,-42.71755725,3.374045802,0.1184407796,0.7976011994,0.2293853073,1435.164835,523
2023/06/29 14:08:43,5.326086957,-7.434782609,3,3.303411131,-8.610412926,2.087372831,1,9.248127018,108.1300028,-13.61832061,41.19083969,-91.09923664,0.09595202399,0.7901049475,0.2563718141,1529.67033,523
2023/06/29 14:08:43,3.391304348,-7.206521739,3.195652174,2.870137642,-11.05685218,1.182525434,1,9.237916555,108.2495164,12.32061069,25.61832061,-111.5419847,-0.1049475262,0.7091454273,0.2368815592,1487.179487,523
2023/06/29 14:08:44,4.184782609,-4.695652174,3.695652174,2.31956912,-7.925792938,1.814482346,1,9.22260086,108.4292831,14.71755725,1.374045802,0.3969465649,-0.2428785607,0.5697151424,0.2143928036,1524.542125,524
2023/06/29 14:08:44,4.858695652,-8.152173913,4.239130435,2.618791143,-8.923997606,2.324356673,1,9.186864239,108.8510697,31.8778626,-53.98473282,167.5419847,-0.2203898051,0.5967016492,0.203898051,1505.494505,524
2023/06/29 14:08:44,5.293478261,-6.195652174,3.934782609,3.085577499,-10.88928785,1.783363256,1,9.130706692,109.5205479,11.05343511,-68.07633588,23.98473282,-0.02098950525,0.7391304348,0.1934032984,1572.893773,524
2023/06/29 14:08:44,5.456521739,-6.076086957,4.076086957,3.717534411,-8.359066427,2.089766607,1,9.054128218,110.4468565,-9.557251908,23.8778626,15.74045802,0.04647676162,0.7571214393,0.2008995502,1527.472527,524
2023/06/29 14:08:44,5.293478261,-6.793478261,4.217391304,3.96888091,-9.242369838,2.7839617,1,8.977549744,111.3889679,-19.22137405,64.39694656,-57.58778626,0.04647676162,0.7451274363,0.2188905547,1504.761905,524
2023/06/29 14:08:45,4.739130435,-8.347826087,3.380434783,3.549970078,-11.3871933,2.628366248,1,8.880550344,112.6056338,-3.938931298,101.8167939,-110.3664122,-0.07496251874,0.6581709145,0.2353823088,1490.10989,525
2023/06/29 14:08:45,3.826086957,-5.695652174,3.217391304,2.13764213,-9.340514662,1.524835428,1,8.773340481,113.9816701,6.091603053,20.39694656,-70.90076336,-0.1994002999,0.5337331334,0.1784107946,1464.468864,525
2023/06/29 14:08:45,4.576086957,-4.989130435,4.336956522,2.309994016,-7.842010772,1.675643327,1,8.70697247,114.8504837,-10.33587786,14.79389313,43.52671756,-0.2188905547,0.4407796102,0.1724137931,1460.805861,525
2023/06/29 14:08:45,4.380434783,-5.467391304,5.445652174,2.692998205,-11.9904249,3.044883303,1,8.727393396,114.581749,-20.83969466,-21.54198473,84.6259542,-0.1664167916,0.4782608696,0.1709145427,1461.538462,525
2023/06/29 14:08:45,5.760869565,-5.902173913,5.336956522,3.267504488,-10.62597247,3.363255536,1,8.798866639,113.6510009,0.6717557252,-39.35877863,45.52671756,-0.1064467766,0.5547226387,0.1904047976,1528.205128,525
2023/06/29 14:08:46,5.336956522,-6.25,4.206521739,3.954518253,-9.409934171,3.131059246,1,8.895866039,112.4117647,2.748091603,57.28244275,-20.07633588,-0.03148425787,0.5637181409,0.1889055472,1482.783883,526
