Shimmer_3B52_TimestampSync_FormattedUnix_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,Shimmer_3B52_GSR_Skin_Conductance_CAL,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A12_CAL
2023/06/30 14:38:46,1.923913043,2,11,-0.05026929982,0.1005385996,10.48473968,3,0.002886002886,346500,-0.7480916031,1.282442748,-0.8091603053,0.2203898051,-0.3613193403,-0.9580209895,1287.912088
2023/06/30 14:38:46,1.934782609,1.97826087,11.01086957,-0.05026929982,0.09814482346,10.4823459,3,0.002886002886,346500,-0.5954198473,1.328244275,-0.6106870229,0.2203898051,-0.3583208396,-0.952023988,1284.981685
2023/06/30 14:38:46,1.902173913,1.97826087,11.01086957,-0.06223818073,0.09096349491,10.47995212,3,0.002886002886,346500,-0.9160305344,1.083969466,-0.7328244275,0.2263868066,-0.3523238381,-0.9490254873,1283.516484
2023/06/30 14:38:46,1.923913043,1.97826087,11.02173913,-0.04548174746,0.1125074806,10.4823459,3,0.002886002886,346500,-0.5190839695,1.496183206,-0.8549618321,0.2263868066,-0.3628185907,-0.9625187406,1286.446886
2023/06/30 14:38:46,2.467391304,1.815217391,11.04347826,-0.05745062837,0.1005385996,10.4823459,3,0.002886002886,346500,-1.282442748,1.083969466,-58.16793893,0.2173913043,-0.3613193403,-0.9505247376,1283.516484
2023/06/30 14:38:46,1.858695652,1.826086957,11.0326087,-0.2393776182,0.1125074806,10.49192101,3,0.002886002886,346500,-0.8702290076,2.229007634,-104.1526718,0.2218890555,-0.3748125937,-0.9625187406,1282.783883
2023/06/30 14:38:46,2.086956522,1.989130435,11.01086957,-0.3087971275,0.01675643327,10.47516457,3,0.002886002886,346500,-2.259541985,-0.9160305344,-178.5496183,0.2353823088,-0.3403298351,-0.952023988,1282.783883
2023/06/30 14:38:46,1.902173913,1.902173913,11,-0.09575104728,0.2226211849,10.48713345,3,0.002886002886,346500,-1.328244275,3.86259542,-251.1603053,0.23988006,-0.35982009,-0.9505247376,1287.912088
2023/06/30 14:38:46,1.27173913,2.239130435,11.0326087,-0.4069419509,0.009575104728,10.50388989,3,0.002886002886,346500,-2.534351145,0.2290076336,-317.8931298,0.2443778111,-0.3448275862,-0.9670164918,1283.516484
2023/06/30 14:38:47,2.163043478,2.760869565,10.97826087,-0.06463195691,0.2226211849,10.47995212,3,0.002886002886,346500,-1.511450382,1.511450382,-189.0229008,0.2503748126,-0.3313343328,-0.9595202399,1290.842491
2023/06/30 14:38:47,2.532608696,2.347826087,10.9673913,-0.3135846798,0.7444643926,10.47995212,3,0.002886002886,346500,-0.8244274809,1.404580153,-135.5572519,0.2563718141,-0.3268365817,-0.9670164918,1291.575092
2023/06/30 14:38:47,1.75,2.77173913,10.98913043,-0.1268701376,0.6247755835,10.50149611,3,0.002442002442,409500,-0.8702290076,1.633587786,-72.07633588,0.251874063,-0.3148425787,-0.9565217391,1291.575092
2023/06/30 14:38:47,2.347826087,1.858695652,11.02173913,0.4380610413,0.026331538,10.47755835,3,0.002886002886,346500,-0.7480916031,1.480916031,-0.8854961832,0.2473763118,-0.3208395802,-0.9595202399,1290.842491
2023/06/30 14:38:47,0.8043478261,2.217391304,11.04347826,0.1484141233,0.004787552364,10.47995212,3,0.002886002886,346500,-0.9618320611,1.145038168,-36.90076336,0.2458770615,-0.311844078,-0.964017991,1286.446886
2023/06/30 14:38:47,1.880434783,2,11.02173913,-0.1747456613,0.1627767804,10.47755835,3,0.002442002442,409500,-0.6717557252,1.297709924,-0.7480916031,0.2473763118,-0.3253373313,-0.9700149925,1289.377289
2023/06/30 14:38:47,1.858695652,2,11.01086957,-0.09575104728,0.1220825853,10.47755835,3,0.002886002886,346500,-0.4427480916,1.328244275,-0.7022900763,0.2368815592,-0.3298350825,-0.9790104948,1286.446886
2023/06/30 14:38:47,-0.4782608696,2.467391304,10.84782609,-0.09575104728,0.1220825853,10.48713345,3,0.002886002886,346500,1.908396947,8.396946565,-12.03053435,0.2368815592,-0.3283358321,-0.9730134933,1306.959707
2023/06/30 14:38:47,2.010869565,2.108695652,11.01086957,-0.2010771993,0.08138839019,10.47516457,3,0.002886002886,346500,-0.8244274809,1.190839695,-2.916030534,0.2413793103,-0.3418290855,-0.9745127436,1294.505495
2023/06/30 14:38:47,1.858695652,2,11.01086957,-0.1005385996,0.1244763615,10.4727708,3,0.002886002886,346500,-0.9160305344,1.297709924,-0.9160305344,0.2338830585,-0.3298350825,-0.9655172414,1288.644689
2023/06/30 14:38:47,1.880434783,2,11,-0.1005385996,0.1268701376,10.48473968,3,0.002886002886,346500,-0.8091603053,1.145038168,-0.7328244275,0.2293853073,-0.3373313343,-0.9820089955,1289.377289
2023/06/30 14:38:47,1.869565217,2,11,-0.1101137044,0.1172950329,10.48713345,3,0.002886002886,346500,-0.5496183206,1.755725191,-0.7328244275,0.2368815592,-0.3403298351,-0.9805097451,1290.10989
2023/06/30 14:38:47,2.913043478,2.793478261,10.95652174,-0.2202274087,-0.2058647516,10.48713345,3,0.002886002886,346500,-0.9770992366,1.175572519,-3.786259542,0.227886057,-0.347826087,-0.9850074963,1294.505495
