Shimmer_3B52_TimestampSync_FormattedUnix_CAL,Shimmer_3B52_Accel_LN_X_CAL,Shimmer_3B52_Accel_LN_Y_CAL,Shimmer_3B52_Accel_LN_Z_CAL,Shimmer_3B52_Accel_WR_X_CAL,Shimmer_3B52_Accel_WR_Y_CAL,Shimmer_3B52_Accel_WR_Z_CAL,Shimmer_3B52_GSR_Range_CAL,conductance,Shimmer_3B52_GSR_Skin_Resistance_CAL,Shimmer_3B52_Gyro_X_CAL,Shimmer_3B52_Gyro_Y_CAL,Shimmer_3B52_Gyro_Z_CAL,Shimmer_3B52_Mag_X_CAL,Shimmer_3B52_Mag_Y_CAL,Shimmer_3B52_Mag_Z_CAL,Shimmer_3B52_PPG_A13_CAL,Time
2023/06/28 13:23:27,10.7826087,0.4239130435,-0.02173913043,9.955715141,-1.491322561,-2.003590664,1,8.701867238,114.9178645,-20.77862595,14.01526718,0.6717557252,0.08245877061,0.5202398801,0.5487256372,2797.069597,28
2023/06/28 13:23:28,9.826086957,0.347826087,0.6630434783,8.792339916,-1.539198085,-1.318970676,1,8.640604459,115.732644,-20.42748092,8.702290076,-9.419847328,0.007496251874,0.4632683658,0.5052473763,2797.069597,28
2023/06/28 13:23:28,10.79347826,-0.5326086957,1.717391304,9.871932974,-2.561340515,-1.13464991,1,8.584446912,116.4897413,-3.801526718,-12.70229008,-10.61068702,-0.07646176912,0.4437781109,0.4347826087,0,28
2023/06/28 13:23:28,9.934782609,1.119565217,1.630434783,9.13464991,-1.223219629,0.1460203471,1,8.533394596,117.1866587,-32.85496183,15.22137405,18.65648855,-0.1019490255,0.4647676162,0.4197901049,2797.069597,28
2023/06/28 13:23:28,9.934782609,1.119565217,1.630434783,10.27648115,-1.036505087,-1.654099342,1,8.533394596,117.1866587,-64.88549618,27.46564885,9.465648855,-0.1019490255,0.4677661169,0.4317841079,2797.069597,28
2023/06/28 13:23:28,10.70652174,0.347826087,1.097826087,9.292639138,-1.431478157,-0.9934171155,1,8.41597427,118.8216561,-76.09160305,0.7633587786,3.083969466,-0.1169415292,0.4227886057,0.4467766117,0,29
2023/06/28 13:23:29,11.80434783,0.6304347826,1.152173913,9.84320766,-1.66128067,-0.3087971275,1,8.38534288,119.2557078,-49.40458015,5.419847328,1.419847328,-0.1244377811,0.3313343328,0.4602698651,2797.069597,29
2023/06/28 13:23:29,9.902173913,0.8913043478,0.1847826087,9.251944943,-1.036505087,-1.814482346,1,8.354711491,119.6929423,-40.1221374,14.0610687,-30.61068702,-0.1499250375,0.2728635682,0.4332833583,2797.069597,29
2023/06/28 13:23:29,9.72826087,0.2934782609,0.402173913,9.678037104,-1.910233393,-2.477558348,1,8.339395796,119.912764,-17.14503817,-13.75572519,-8.625954198,-0.1529235382,0.2308845577,0.3883058471,0,29
2023/06/28 13:23:29,10.68478261,0.8260869565,0.6956521739,9.228007181,-1.149012567,-1.007779773,1,8.349606259,119.7661266,18.65648855,-12.99236641,34.30534351,-0.1484257871,0.2368815592,0.371814093,0,29
2023/06/28 13:23:29,11.10869565,1.163043478,0.1956521739,10.06343507,-0.7181328546,-1.493716338,1,8.359816722,119.6198473,47.92366412,-4.167938931,11.32824427,-0.11994003,0.287856072,0.3823088456,2797.069597,30
2023/06/28 13:23:30,11.85869565,1.065217391,-0.03260869565,9.97486535,-0.6152004788,-1.745062837,1,8.370027185,119.473925,58.21374046,-1.969465649,-0.07633587786,-0.1244377811,0.3418290855,0.3808095952,0,30
2023/06/28 13:23:30,9.858695652,-0.01086956522,0.3152173913,9.223219629,-0.9838420108,-1.268701376,1,8.390448112,119.1831457,10.65648855,23.2519084,-23.80152672,-0.1124437781,0.4002998501,0.3493253373,0,30
2023/06/28 13:23:30,9.467391304,1.108695652,1.467391304,8.856971873,-1.891083184,-0.7468581688,1,8.400658575,119.0382862,-10.39694656,-12.82442748,-2.977099237,-0.131934033,0.4092953523,0.3343328336,2797.069597,30
2023/06/28 13:23:30,10.69565217,0.02173913043,1.163043478,9.915020946,-1.536804309,-0.8330341113,1,8.410869038,118.8937785,-42.83969466,3.374045802,4.671755725,-0.1244377811,0.4122938531,0.3268365817,0,30
2023/06/28 13:23:30,10.90217391,0.5652173913,1.27173913,9.594254937,-1.302214243,-0.7707959306,1,8.431289964,118.6058129,-34.18320611,0.4580152672,6.045801527,-0.1214392804,0.4122938531,0.3433283358,1944.322344,31
2023/06/28 13:23:31,11.77173913,0.4239130435,1.130434783,9.804907241,-1.261520048,-0.3087971275,1,8.426184733,118.6776734,-15.41984733,0.8549618321,2.961832061,-0.1109445277,0.4017991004,0.3568215892,2797.069597,31
2023/06/28 13:23:31,10.4673913,0.4891304348,1,9.268701376,-1.426690604,-0.8067025733,1,8.426184733,118.6776734,-3.984732824,8.213740458,-3.847328244,-0.1184407796,0.4107946027,0.3568215892,2797.069597,31
2023/06/28 13:23:31,10.5326087,-0.6956521739,0.597826087,9.991621783,-1.891083184,-1.869539198,1,8.41597427,118.8216561,1.34351145,18.58015267,-7.312977099,-0.1214392804,0.4107946027,0.3583208396,0,31
2023/06/28 13:23:31,10.45652174,0.8369565217,1.108695652,9.036505087,-1.340514662,-0.9814482346,1,8.431289964,118.6058129,32.88549618,-9.34351145,6,-0.1184407796,0.4302848576,0.3583208396,2797.069597,31
2023/06/28 13:23:31,11.19565217,0.9239130435,1.22826087,10.13285458,-0.9168162777,-1.091561939,1,8.467026585,118.1052156,33.14503817,1.404580153,-9.129770992,-0.1139430285,0.4437781109,0.3403298351,2797.069597,32
2023/06/28 13:23:32,12.35869565,-0.2934782609,0.8260869565,10.70736086,-1.484141233,-0.8138839019,1,8.528289365,117.2568093,56.29007634,7.007633588,4.671755725,-0.1184407796,0.4812593703,0.3313343328,2797.069597,32
2023/06/28 13:23:32,10.61956522,-0.4239130435,1.130434783,8.696588869,-1.508078995,-0.7827648115,1,8.625288765,115.9381474,42.36641221,2.580152672,-6.717557252,-0.1259370315,0.5172413793,0.2953523238,2797.802198,32
2023/06/28 13:23:32,10,0.7717391304,1.597826087,8.569718731,-1.172950329,-0.1149012567,1,8.727393396,114.581749,16.38167939,-1.20610687,7.984732824,-0.1394302849,0.5292353823,0.263868066,2797.802198,32
2023/06/28 13:23:32,10.35869565,1.02173913,2.02173913,10.24296828,-2.003590664,-0.01196888091,1,8.824392797,113.3222447,7.526717557,-11.32824427,-4.580152672,-0.1394302849,0.5457271364,0.2533733133,293.7728938,32
2023/06/28 13:23:32,10.85869565,0.5652173913,1.576086957,10.04189108,-1.2160383,-0.2513464991,1,8.926497428,112.0260223,-3.541984733,-5.557251908,-11.48091603,-0.1379310345,0.5322338831,0.2608695652,2799.267399,33
2023/06/28 13:23:33,10.69565217,-0.04347826087,1.684782609,9.87432675,-1.97486535,-0.1101137044,1,9.008181134,111.0102012,21.95419847,-2.839694656,-8.641221374,-0.1454272864,0.5337331334,0.2593703148,2797.069597,33
2023/06/28 13:23:33,10.57608696,-0.1086956522,0.652173913,9.280670257,-1.94374626,-1.043686415,1,9.069443913,110.2603434,44.32061069,11.16030534,-2.93129771,-0.1574212894,0.5202398801,0.2383808096,2797.069597,33
2023/06/28 13:23:33,10.32608696,0.1630434783,0.8695652174,9.208856972,-1.89347696,-0.974266906,1,9.105180534,109.8275862,74.10687023,-8.977099237,2.015267176,-0.1454272864,0.5412293853,0.2023988006,1577.289377,33
2023/06/28 13:23:33,10.33695652,-0.05434782609,0.8804347826,9.907839617,-2.254937163,-1.07241173,1,9.130706692,109.5205479,99.74045802,-3.06870229,-2.687022901,-0.1469265367,0.5412293853,0.1544227886,1824.908425,33
2023/06/28 13:23:33,10.27173913,0.1956521739,1.293478261,9.790544584,-2.558946738,-1.412327947,1,9.135811923,109.4593462,117.480916,-31.4351145,-5.145038168,-0.1529235382,0.5187406297,0.06446776612,0,34
2023/06/28 13:23:34,10.15217391,0.402173913,1.97826087,9.3668462,-1.826451227,0.2274087373,1,9.135811923,109.4593462,93.46564885,-16.65648855,-8.015267176,-0.155922039,0.4707646177,0.02698650675,0,34
2023/06/28 13:23:34,10.55434783,0.7934782609,2.173913043,9.469778576,-1.654099342,0.236983842,1,9.135811923,109.4593462,69.89312977,-18.7480916,-11.35877863,-0.1739130435,0.395802099,0.001499250375,0,34
2023/06/28 13:23:34,11.40217391,0.7065217391,1.891304348,10.3722322,-1.048473968,0.09096349491,1,9.100075302,109.8892006,32.50381679,-3.114503817,-4.809160305,-0.1814092954,0.3538230885,0.00299850075,0,34
2023/06/28 13:23:34,10.16304348,0.5869565217,0.847826087,10.25972472,-1.278276481,-1.125074806,1,9.054128218,110.4468565,11.95419847,5.923664122,-6.320610687,-0.1949025487,0.3208395802,0.011994003,0,34
2023/06/28 13:23:34,9.967391304,0.6195652174,0.3369565217,9.261520048,-1.749850389,-1.809694794,1,9.013286365,110.9473237,18.19847328,-17.00763359,5.06870229,-0.1844077961,0.3268365817,0.011994003,0,35
2023/06/28 13:23:35,10.97826087,0.8152173913,0.75,9.625374028,-1.149012567,-1.441053262,1,8.967339281,111.5157985,18.22900763,-13.46564885,4.183206107,-0.1829085457,0.3268365817,0.023988006,0,35
2023/06/28 13:23:35,10.81521739,0.7826086957,0.6847826087,9.92459605,-1.10353082,-1.249551167,1,8.911181733,112.218562,22.44274809,5.923664122,-8.717557252,-0.1754122939,0.3208395802,0.035982009,0,35
2023/06/28 13:23:35,9.880434783,0.5217391304,1.347826087,10.87492519,-1.847995212,-1.701974865,1,8.839708491,113.1259024,9.34351145,8.259541985,-8.717557252,-0.1724137931,0.3103448276,0.023988006,0,35
2023/06/28 13:23:35,9.967391304,0.3695652174,1.956521739,10.07779773,-2.154398564,-0.3494913226,1,8.778445712,113.9153824,-6.641221374,-5.648854962,-9.221374046,-0.1649175412,0.3013493253,0.01499250375,0,35
2023/06/28 13:23:35,11.29347826,0.3913043478,1.456521739,9.393177738,-0.8258527828,-0.4500299222,1,8.717182933,114.715959,-30.82442748,9.20610687,-0.4427480916,-0.1694152924,0.3343328336,0.0179910045,2183.882784,36
2023/06/28 13:23:36,10.38043478,1.010869565,1.75,9.280670257,-0.9790544584,-0.1172950329,1,8.655920154,115.5278679,-34.50381679,1.083969466,-4.183206107,-0.1664167916,0.3493253373,0.01949025487,0,36
2023/06/28 13:23:36,11.20652174,0.5652173913,1.554347826,10.61400359,-1.39796529,-0.1771394375,1,8.599762607,116.2822796,-35.29770992,3.465648855,-1.328244275,-0.167916042,0.3973013493,0.035982009,0,36
2023/06/28 13:23:36,9.815217391,0.8804347826,0.8260869565,9.330939557,-1.364452424,-0.92160383,1,8.564025986,116.7675112,-23.60305344,7.58778626,0.5648854962,-0.1649175412,0.4287856072,0.05697151424,0,36
2023/06/28 13:23:36,10.38043478,0.652173913,0.7717391304,9.728306403,-1.754637941,-1.697187313,1,8.528289365,117.2568093,-4.458015267,-7.526717557,5.877862595,-0.155922039,0.4572713643,0.07496251874,2797.802198,36
2023/06/28 13:23:36,10.82608696,0.3913043478,0.9130434783,9.783363256,-1.515260323,-1.105924596,1,8.502763207,117.6088262,14.80916031,-7.969465649,-13.17557252,-0.167916042,0.4692653673,0.07346326837,386.8131868,37
2023/06/28 13:23:37,11.33695652,0.9347826087,0.8913043478,9.596648713,-0.7923399162,-0.9575104728,1,8.523184133,117.327044,35.58778626,-14.35114504,-7.72519084,-0.1754122939,0.4512743628,0.08095952024,2797.069597,37
